,dates,sum,ids,shop
19181,12 Jan 2023 03:07 PM,10490,15114,Жёлтый
19182,14 Jan 2023 12:23 PM,19546,12411,Зелёный
19183,02 Feb 2023 02:52 PM,5093,12040,Синий
19184,29 Dec 2022 06:41 AM,11858,15128,Фиолетовый
19185,12 Jan 2023 12:23 PM,9733,11545,Синий
19186,01 Jan 2023 11:07 AM,14740,10245,Синий
19187,06 Feb 2023 02:57 AM,513,14550,Зелёный
19188,13 Jan 2023 06:01 AM,5906,13060,Фиолетовый
19189,28 Dec 2022 07:12 AM,14757,11802,Голубой
19190,28 Jan 2023 09:56 PM,19494,10262,Голубой
19191,17 Jan 2023 10:32 PM,17121,11192,Красный
19192,03 Feb 2023 08:27 AM,19667,14215,Голубой
19193,24 Jan 2023 04:37 PM,2846,10928,Зелёный
19194,07 Feb 2023 08:30 PM,6563,11569,Синий
19195,19 Dec 2022 09:35 PM,2046,14004,Фиолетовый
19196,29 Jan 2023 10:20 AM,1275,11028,Голубой
19197,25 Jan 2023 05:17 PM,11721,14426,Красный
19198,07 Feb 2023 04:15 AM,610,13210,Фиолетовый
19199,07 Feb 2023 06:43 PM,14622,15789,Жёлтый
19200,07 Jan 2023 10:51 AM,18620,10171,Красный
19201,03 Jan 2023 06:55 AM,17087,12018,Голубой
19202,28 Dec 2022 01:03 PM,11391,10249,Фиолетовый
19203,13 Dec 2022 08:28 PM,10101,11942,Оранжевый
19204,26 Jan 2023 07:00 PM,5497,14639,Жёлтый
19205,01 Jan 2023 02:48 AM,7131,10816,Жёлтый
19206,01 Feb 2023 11:41 AM,3266,12750,Фиолетовый
19207,16 Jan 2023 05:54 AM,18896,11288,Чёрный
19208,09 Feb 2023 11:01 AM,1898,12379,Синий
19209,19 Dec 2022 09:25 PM,7713,12081,Фиолетовый
19210,02 Feb 2023 08:01 PM,13207,12310,Красный
19211,28 Dec 2022 09:24 PM,1592,10477,Красный
19212,23 Jan 2023 08:59 AM,1359,15698,Фиолетовый
19213,15 Dec 2022 03:45 PM,10663,12307,Зелёный
19214,19 Dec 2022 10:58 PM,1094,15160,Синий
19215,08 Jan 2023 02:09 PM,4042,15107,Голубой
19216,24 Dec 2022 01:45 PM,8317,15898,Зелёный
19217,30 Dec 2022 03:11 PM,18897,13812,Чёрный
19218,31 Jan 2023 04:46 AM,2235,13161,Красный
19219,25 Dec 2022 12:26 AM,4289,10981,Синий
19220,12 Jan 2023 01:03 AM,9221,10407,Оранжевый
19221,16 Dec 2022 05:48 PM,17194,14385,Синий
19222,20 Jan 2023 12:21 AM,11284,14451,Зелёный
19223,29 Dec 2022 09:56 PM,16091,14250,Красный
19224,13 Dec 2022 01:29 PM,602,10096,Жёлтый
19225,26 Jan 2023 10:50 AM,13006,14412,Голубой
19226,28 Jan 2023 10:38 AM,3822,14273,Зелёный
19227,28 Dec 2022 10:58 PM,3652,14258,Оранжевый
19228,28 Jan 2023 10:41 AM,16433,15785,Фиолетовый
19229,10 Jan 2023 07:58 PM,5272,11722,Синий
19230,16 Jan 2023 12:30 AM,15018,10719,Фиолетовый
19231,18 Jan 2023 09:30 AM,12930,14210,Чёрный
19232,30 Jan 2023 03:47 PM,11138,12740,Синий
19233,15 Jan 2023 09:06 PM,10896,11750,Голубой
19234,25 Jan 2023 12:11 AM,16441,12409,Оранжевый
19235,29 Dec 2022 04:24 AM,7785,14716,Фиолетовый
19236,18 Dec 2022 04:26 PM,10608,11636,Фиолетовый
19237,03 Jan 2023 01:54 AM,5645,12072,Синий
19238,31 Jan 2023 03:22 PM,6589,12495,Жёлтый
19239,01 Feb 2023 02:03 AM,14655,11245,Фиолетовый
19240,02 Jan 2023 06:30 PM,7088,13807,Зелёный
19241,31 Dec 2022 06:55 PM,4170,13690,Жёлтый
19242,29 Dec 2022 02:24 PM,3743,12514,Оранжевый
19243,23 Jan 2023 10:12 PM,6495,10443,Зелёный
19244,01 Feb 2023 08:40 PM,1292,12399,Голубой
19245,14 Dec 2022 05:53 PM,1185,13555,Оранжевый
19246,16 Jan 2023 04:08 PM,8092,13338,Голубой
19247,02 Jan 2023 05:03 PM,13884,11306,Фиолетовый
19248,07 Feb 2023 02:00 AM,16321,10003,Голубой
19249,17 Jan 2023 05:34 PM,3808,10647,Фиолетовый
19250,30 Jan 2023 02:40 AM,4327,13809,Оранжевый
19251,17 Jan 2023 11:10 PM,643,11498,Зелёный
19252,20 Jan 2023 04:05 AM,14825,15802,Красный
19253,06 Feb 2023 12:10 AM,16805,15262,Чёрный
19254,16 Jan 2023 11:58 AM,7643,13264,Оранжевый
19255,06 Jan 2023 03:48 PM,5834,15981,Голубой
19256,11 Jan 2023 01:36 PM,7169,15863,Голубой
19257,06 Jan 2023 10:07 AM,2644,12995,Жёлтый
19258,23 Jan 2023 11:07 PM,4789,12208,Голубой
19259,24 Jan 2023 06:29 PM,3325,10470,Голубой
19260,18 Jan 2023 06:48 AM,13845,13571,Синий
19261,24 Jan 2023 12:46 PM,13271,14713,Синий
19262,24 Dec 2022 08:12 AM,12824,14626,Зелёный
19263,09 Jan 2023 02:52 AM,12694,11477,Зелёный
19264,29 Jan 2023 09:22 PM,13965,14140,Чёрный
19265,04 Feb 2023 03:31 PM,12904,14038,Зелёный
19266,21 Dec 2022 11:28 AM,3591,10878,Зелёный
19267,07 Feb 2023 03:36 AM,2017,11832,Красный
19268,09 Feb 2023 07:56 PM,540,15780,Фиолетовый
19269,10 Jan 2023 08:52 PM,3021,15645,Оранжевый
19270,29 Dec 2022 09:38 AM,7100,11903,Красный
19271,17 Jan 2023 11:41 PM,12358,13244,Голубой
19272,18 Jan 2023 07:14 AM,2816,13530,Голубой
19273,07 Jan 2023 06:46 AM,10350,10349,Чёрный
19274,05 Jan 2023 02:00 PM,3750,10955,Фиолетовый
19275,03 Feb 2023 05:00 PM,15441,11948,Фиолетовый
19276,16 Dec 2022 02:47 AM,5676,14026,Чёрный
19277,23 Jan 2023 10:31 PM,5122,12743,Голубой
19278,14 Jan 2023 07:26 AM,9232,11249,Синий
19279,30 Dec 2022 05:04 PM,15379,14612,Фиолетовый
19280,07 Feb 2023 10:58 PM,2446,11232,Красный
19281,17 Dec 2022 08:31 AM,9619,14780,Красный
19282,24 Dec 2022 03:35 PM,14114,10986,Жёлтый
19283,25 Jan 2023 12:18 PM,16480,11729,Голубой
19284,23 Jan 2023 01:42 PM,1546,13612,Оранжевый
19285,15 Dec 2022 05:59 AM,902,13172,Зелёный
19286,02 Feb 2023 11:53 AM,9519,14151,Красный
19287,06 Feb 2023 06:37 AM,2067,11060,Жёлтый
19288,04 Feb 2023 08:52 AM,16886,14746,Фиолетовый
19289,10 Jan 2023 10:55 PM,9425,11639,Зелёный
19290,20 Jan 2023 08:32 AM,7096,15930,Красный
19291,04 Feb 2023 09:13 PM,5095,12077,Оранжевый
19292,02 Jan 2023 08:46 PM,18294,12334,Чёрный
19293,19 Dec 2022 09:07 PM,12850,13821,Синий
19294,23 Jan 2023 01:20 PM,163,13075,Зелёный
19295,02 Jan 2023 07:23 PM,4661,11279,Голубой
19296,18 Dec 2022 01:52 PM,847,10252,Голубой
19297,11 Jan 2023 02:27 PM,17477,13824,Зелёный
19298,25 Jan 2023 01:42 AM,12081,10277,Оранжевый
19299,24 Jan 2023 01:19 PM,13671,15225,Красный
19300,05 Feb 2023 01:05 PM,15631,12422,Синий
19301,13 Jan 2023 02:01 PM,19639,13948,Зелёный
19302,23 Jan 2023 10:39 AM,977,11728,Фиолетовый
19303,08 Feb 2023 07:00 PM,15481,11945,Зелёный
19304,04 Jan 2023 05:37 PM,848,12508,Красный
19305,18 Jan 2023 02:55 PM,10226,11660,Зелёный
19306,18 Jan 2023 06:38 PM,15786,15280,Голубой
19307,14 Jan 2023 11:56 AM,5000,11877,Оранжевый
19308,31 Jan 2023 11:37 PM,16762,11413,Синий
19309,11 Jan 2023 08:41 PM,11448,14246,Фиолетовый
19310,28 Dec 2022 03:58 PM,8039,13958,Зелёный
19311,11 Jan 2023 06:26 PM,223,13901,Фиолетовый
19312,13 Jan 2023 06:35 AM,1339,11655,Оранжевый
19313,13 Jan 2023 11:22 AM,13654,14171,Зелёный
19314,21 Dec 2022 11:35 PM,19843,15455,Красный
19315,17 Dec 2022 09:05 AM,897,15025,Красный
19316,06 Feb 2023 09:30 AM,11664,15307,Жёлтый
19317,23 Jan 2023 05:22 AM,16583,12751,Голубой
19318,15 Dec 2022 05:19 PM,13345,15232,Красный
19319,26 Dec 2022 10:39 AM,2115,14788,Оранжевый
19320,22 Dec 2022 03:24 AM,7691,14880,Оранжевый
19321,15 Jan 2023 08:13 PM,3803,13947,Зелёный
19322,23 Dec 2022 02:07 PM,16131,10857,Красный
19323,30 Dec 2022 08:45 PM,6119,11293,Чёрный
19324,24 Jan 2023 03:02 PM,11704,10082,Синий
19325,31 Jan 2023 07:43 AM,4254,10226,Голубой
19326,27 Dec 2022 05:30 AM,3528,13907,Оранжевый
19327,17 Dec 2022 09:06 PM,4186,11505,Оранжевый
19328,04 Feb 2023 05:10 AM,5471,14731,Синий
19329,08 Feb 2023 05:38 AM,7368,15993,Чёрный
19330,28 Jan 2023 04:31 PM,702,10614,Красный
19331,06 Jan 2023 04:44 PM,13084,11665,Синий
19332,18 Dec 2022 11:54 PM,4888,13756,Синий
19333,18 Dec 2022 01:27 PM,8479,13466,Чёрный
19334,18 Jan 2023 12:18 PM,1272,15516,Зелёный
19335,08 Feb 2023 07:23 AM,13412,10814,Голубой
19336,20 Dec 2022 01:53 AM,9090,13885,Жёлтый
19337,06 Feb 2023 07:27 PM,17543,10551,Чёрный
19338,08 Feb 2023 04:11 AM,16197,14020,Чёрный
19339,02 Jan 2023 05:20 PM,215,11956,Чёрный
19340,29 Dec 2022 02:51 PM,385,11020,Красный
19341,20 Jan 2023 04:52 AM,14632,12705,Красный
19342,24 Jan 2023 12:12 AM,6006,11166,Голубой
19343,04 Jan 2023 04:54 AM,15108,12093,Оранжевый
19344,19 Jan 2023 12:41 PM,1448,12374,Жёлтый
19345,18 Dec 2022 01:44 AM,10019,15083,Голубой
19346,14 Jan 2023 08:34 PM,12316,13063,Чёрный
19347,28 Dec 2022 01:00 AM,14846,12616,Оранжевый
19348,28 Dec 2022 11:20 PM,6765,10523,Жёлтый
19349,09 Feb 2023 04:45 AM,10711,14214,Жёлтый
19350,05 Feb 2023 12:24 PM,9037,15986,Жёлтый
19351,24 Dec 2022 10:07 PM,6191,13835,Фиолетовый
19352,27 Dec 2022 05:39 AM,12956,14602,Зелёный
19353,12 Jan 2023 04:55 AM,9960,10124,Оранжевый
19354,25 Dec 2022 11:05 PM,18373,15263,Зелёный
19355,07 Jan 2023 01:58 PM,10702,14892,Синий
19356,09 Feb 2023 09:38 PM,3973,13509,Фиолетовый
19357,19 Jan 2023 05:34 PM,6855,11834,Оранжевый
19358,29 Jan 2023 03:37 PM,17576,14748,Фиолетовый
19359,31 Dec 2022 01:07 AM,14796,14907,Красный
19360,09 Jan 2023 11:12 AM,148,10737,Оранжевый
19361,26 Jan 2023 08:28 PM,16921,13066,Жёлтый
19362,26 Jan 2023 03:41 AM,4533,14949,Чёрный
19363,12 Jan 2023 10:41 AM,5508,10139,Фиолетовый
19364,06 Feb 2023 07:25 AM,7112,11682,Фиолетовый
19365,19 Dec 2022 03:39 PM,5395,10138,Чёрный
19366,09 Jan 2023 12:11 PM,4239,13647,Синий
19367,16 Dec 2022 01:38 AM,10123,14429,Чёрный
19368,09 Feb 2023 04:43 AM,16977,14958,Зелёный
19369,11 Jan 2023 11:03 PM,6420,13237,Синий
19370,19 Jan 2023 04:15 PM,9554,14687,Оранжевый
19371,25 Jan 2023 09:45 PM,2979,15314,Жёлтый
19372,21 Dec 2022 03:27 PM,15360,11652,Зелёный
19373,14 Dec 2022 10:16 AM,14633,14640,Красный
19374,21 Jan 2023 03:37 PM,7005,12651,Красный
19375,18 Dec 2022 09:05 PM,15357,11725,Оранжевый
19376,11 Jan 2023 09:35 AM,7200,11489,Чёрный
19377,05 Jan 2023 04:58 PM,16493,15722,Жёлтый
19378,25 Dec 2022 10:12 PM,19176,10677,Чёрный
19379,30 Jan 2023 06:20 AM,11137,15006,Жёлтый
19380,06 Jan 2023 07:11 AM,9754,10451,Оранжевый
19381,04 Feb 2023 06:43 PM,3220,15834,Красный
19382,08 Feb 2023 09:22 AM,8398,14371,Синий
19383,10 Jan 2023 09:55 AM,14041,15958,Оранжевый
19384,12 Jan 2023 03:45 PM,7708,10132,Зелёный
19385,19 Jan 2023 08:48 PM,15904,11213,Жёлтый
19386,02 Jan 2023 06:29 PM,13645,12437,Фиолетовый
19387,16 Dec 2022 05:27 AM,9736,13279,Жёлтый
19388,13 Jan 2023 04:41 PM,12121,15404,Голубой
19389,06 Jan 2023 07:34 AM,9983,11029,Чёрный
19390,26 Dec 2022 11:27 PM,2849,15797,Чёрный
19391,21 Dec 2022 11:39 AM,17307,11699,Оранжевый
19392,08 Feb 2023 12:18 AM,9760,15675,Чёрный
19393,04 Jan 2023 11:39 AM,8259,12550,Оранжевый
19394,03 Feb 2023 12:03 AM,18186,15791,Оранжевый
19395,04 Feb 2023 10:14 AM,1572,11664,Красный
19396,06 Feb 2023 02:52 PM,8197,11060,Фиолетовый
19397,13 Dec 2022 01:09 AM,11895,15752,Голубой
19398,05 Jan 2023 05:47 PM,6129,12636,Жёлтый
19399,22 Jan 2023 04:01 PM,5486,13688,Красный
19400,30 Jan 2023 12:55 PM,5084,15112,Зелёный
19401,11 Jan 2023 07:08 AM,13814,10183,Синий
19402,16 Jan 2023 05:32 PM,1517,15612,Голубой
19403,03 Jan 2023 01:12 PM,5246,11967,Голубой
19404,30 Dec 2022 12:14 AM,3683,15617,Красный
19405,14 Jan 2023 02:46 PM,9450,14410,Жёлтый
19406,23 Jan 2023 02:31 AM,15105,15798,Жёлтый
19407,11 Jan 2023 01:29 PM,2562,15166,Чёрный
19408,12 Jan 2023 10:20 AM,1624,10693,Красный
19409,20 Dec 2022 01:30 AM,12090,15678,Чёрный
19410,19 Dec 2022 01:59 AM,4657,12177,Синий
19411,26 Jan 2023 03:50 PM,18732,10780,Фиолетовый
19412,03 Feb 2023 09:19 AM,16820,11330,Чёрный
19413,15 Dec 2022 02:10 PM,19043,11113,Красный
19414,05 Feb 2023 02:20 AM,14922,15646,Оранжевый
19415,13 Dec 2022 06:14 AM,4085,13348,Оранжевый
19416,17 Dec 2022 03:40 PM,10076,11466,Чёрный
19417,13 Dec 2022 08:33 AM,15114,10351,Фиолетовый
19418,27 Jan 2023 10:12 PM,16329,10300,Зелёный
19419,18 Jan 2023 03:28 AM,8038,13079,Голубой
19420,23 Dec 2022 06:12 PM,7051,10112,Зелёный
19421,03 Feb 2023 03:57 AM,12039,11224,Зелёный
19422,08 Feb 2023 02:45 PM,13948,14637,Голубой
19423,07 Feb 2023 12:11 PM,4773,13126,Жёлтый
19424,18 Jan 2023 07:37 AM,6214,14529,Голубой
19425,04 Feb 2023 02:11 PM,18106,14997,Голубой
19426,02 Feb 2023 09:25 AM,12364,14634,Фиолетовый
19427,13 Dec 2022 08:39 AM,13120,14824,Красный
19428,24 Dec 2022 08:34 PM,4082,10336,Чёрный
19429,18 Jan 2023 11:01 PM,548,13144,Красный
19430,16 Dec 2022 08:21 AM,2371,13668,Жёлтый
19431,31 Jan 2023 11:23 PM,16814,10366,Синий
19432,24 Jan 2023 08:00 PM,15258,14531,Оранжевый
19433,21 Jan 2023 02:40 PM,2512,13858,Чёрный
19434,31 Jan 2023 04:44 PM,6794,14848,Фиолетовый
19435,28 Jan 2023 08:19 AM,10282,12901,Голубой
19436,30 Jan 2023 02:50 AM,1265,13130,Жёлтый
19437,28 Dec 2022 04:38 AM,283,11004,Жёлтый
19438,03 Feb 2023 08:29 AM,2425,10126,Чёрный
19439,12 Jan 2023 09:00 PM,16040,11772,Красный
19440,06 Feb 2023 09:45 AM,17242,15487,Фиолетовый
19441,24 Dec 2022 12:33 PM,15785,15669,Зелёный
19442,28 Jan 2023 03:00 AM,10303,11230,Синий
19443,20 Dec 2022 06:45 PM,19661,13200,Зелёный
19444,05 Jan 2023 03:46 PM,1301,14886,Красный
19445,10 Jan 2023 07:17 PM,1225,13024,Синий
19446,14 Dec 2022 11:54 AM,852,15352,Жёлтый
19447,16 Jan 2023 05:01 AM,14740,10564,Жёлтый
19448,22 Dec 2022 10:57 PM,2254,12313,Зелёный
19449,27 Dec 2022 10:35 AM,15200,15248,Фиолетовый
19450,26 Dec 2022 09:33 AM,5043,14760,Зелёный
19451,18 Dec 2022 01:30 PM,7752,14882,Оранжевый
19452,19 Jan 2023 12:13 PM,4240,12026,Чёрный
19453,14 Dec 2022 08:31 AM,14848,11345,Чёрный
19454,28 Jan 2023 04:18 PM,11298,13413,Голубой
19455,12 Jan 2023 09:48 AM,18962,15859,Голубой
19456,19 Dec 2022 01:58 AM,11382,12933,Красный
19457,25 Dec 2022 03:57 AM,8203,14214,Синий
19458,19 Jan 2023 08:11 PM,2246,15248,Чёрный
19459,22 Jan 2023 07:38 PM,16759,12234,Зелёный
19460,04 Feb 2023 04:09 AM,3481,15156,Оранжевый
19461,31 Dec 2022 11:44 AM,1361,13282,Зелёный
19462,30 Jan 2023 08:52 AM,6037,15936,Синий
19463,30 Jan 2023 12:17 AM,12959,14126,Красный
19464,06 Feb 2023 04:50 AM,17600,15387,Оранжевый
19465,27 Dec 2022 12:07 AM,7807,10813,Красный
19466,18 Jan 2023 01:41 AM,8333,14280,Оранжевый
19467,03 Jan 2023 04:07 AM,16845,15994,Голубой
19468,30 Jan 2023 09:52 PM,8281,15453,Фиолетовый
19469,25 Jan 2023 05:31 PM,9035,12494,Чёрный
19470,04 Feb 2023 10:17 PM,7679,12420,Красный
19471,01 Jan 2023 07:50 AM,17331,12547,Фиолетовый
19472,19 Dec 2022 11:10 PM,19092,10090,Жёлтый
19473,01 Feb 2023 09:39 AM,16429,11293,Фиолетовый
19474,24 Dec 2022 09:37 PM,823,14266,Фиолетовый
19475,04 Feb 2023 06:58 AM,19582,10345,Голубой
19476,15 Jan 2023 07:47 PM,17484,15752,Зелёный
19477,24 Jan 2023 08:42 AM,7228,15161,Красный
19478,31 Dec 2022 07:28 PM,12572,13551,Зелёный
19479,09 Feb 2023 05:29 PM,13808,15274,Красный
19480,25 Dec 2022 05:35 PM,15547,11681,Красный
19481,17 Jan 2023 11:53 AM,9703,14708,Чёрный
19482,21 Dec 2022 12:32 PM,11694,14938,Жёлтый
19483,19 Dec 2022 12:42 AM,17233,11030,Синий
19484,29 Dec 2022 05:23 AM,716,11411,Красный
19485,21 Dec 2022 05:45 AM,14472,10744,Голубой
19486,28 Dec 2022 05:55 PM,15909,14082,Фиолетовый
19487,02 Jan 2023 09:08 PM,9957,11117,Синий
19488,30 Jan 2023 11:55 AM,10492,10771,Фиолетовый
19489,29 Dec 2022 07:09 PM,10036,12099,Зелёный
19490,30 Jan 2023 02:28 AM,18813,10331,Голубой
19491,02 Jan 2023 03:11 AM,8957,11920,Чёрный
19492,22 Dec 2022 02:51 PM,12257,15974,Синий
19493,30 Dec 2022 12:53 PM,17244,10555,Голубой
19494,16 Dec 2022 03:46 PM,8114,10826,Чёрный
19495,28 Dec 2022 11:50 PM,6844,11470,Голубой
19496,29 Jan 2023 09:15 PM,12114,11457,Голубой
19497,05 Feb 2023 01:46 AM,8748,15733,Красный
19498,11 Jan 2023 06:30 PM,16275,15372,Голубой
19499,21 Dec 2022 07:00 PM,12377,11084,Красный
19500,24 Dec 2022 01:12 PM,11808,11204,Оранжевый
19501,06 Feb 2023 10:11 PM,12452,13725,Синий
19502,12 Jan 2023 02:11 AM,3068,14343,Оранжевый
19503,24 Jan 2023 01:50 PM,9842,14177,Оранжевый
19504,24 Jan 2023 08:23 PM,6523,10257,Красный
19505,31 Dec 2022 01:17 PM,6435,11490,Жёлтый
19506,29 Dec 2022 08:40 AM,1378,11988,Синий
19507,19 Dec 2022 10:12 AM,13128,14992,Жёлтый
19508,27 Jan 2023 02:53 PM,3194,11555,Фиолетовый
19509,15 Jan 2023 07:11 PM,3412,11240,Голубой
19510,22 Jan 2023 02:39 PM,3253,10789,Оранжевый
19511,18 Jan 2023 03:25 AM,9000,14594,Чёрный
19512,13 Jan 2023 10:46 AM,12501,10187,Красный
19513,25 Jan 2023 08:44 PM,8602,13597,Фиолетовый
19514,21 Dec 2022 10:30 AM,13073,13280,Оранжевый
19515,07 Feb 2023 07:34 PM,5692,11523,Жёлтый
19516,04 Jan 2023 05:56 AM,16675,15176,Красный
19517,17 Dec 2022 06:06 AM,14801,14786,Фиолетовый
19518,20 Jan 2023 02:17 PM,5548,10907,Жёлтый
19519,08 Feb 2023 10:21 PM,6289,10393,Голубой
19520,22 Jan 2023 12:03 AM,1152,14456,Чёрный
19521,18 Jan 2023 03:47 PM,9692,13046,Фиолетовый
19522,05 Feb 2023 09:09 AM,18831,11953,Синий
19523,28 Dec 2022 04:41 PM,2944,15630,Чёрный
19524,17 Jan 2023 12:41 PM,10745,15188,Жёлтый
19525,06 Feb 2023 04:10 PM,742,11347,Синий
19526,18 Jan 2023 05:04 PM,17617,15842,Синий
19527,22 Dec 2022 11:13 AM,3107,14066,Синий
19528,18 Jan 2023 07:26 AM,13081,11909,Красный
19529,02 Jan 2023 05:22 AM,2193,12886,Синий
19530,06 Feb 2023 12:31 PM,14614,10684,Зелёный
19531,20 Jan 2023 04:21 PM,18409,13937,Чёрный
19532,19 Dec 2022 03:45 PM,4612,13417,Оранжевый
19533,26 Dec 2022 05:05 AM,12686,13645,Чёрный
19534,03 Feb 2023 08:35 AM,11265,11529,Синий
19535,25 Dec 2022 01:54 AM,9856,11296,Красный
19536,27 Dec 2022 02:24 AM,6376,14101,Чёрный
19537,02 Jan 2023 05:37 AM,10108,11391,Голубой
19538,18 Dec 2022 01:23 AM,17177,11939,Синий
19539,14 Dec 2022 11:47 PM,8188,10169,Зелёный
19540,20 Dec 2022 01:14 PM,18391,15159,Фиолетовый
19541,20 Dec 2022 07:46 PM,18367,10095,Жёлтый
19542,28 Jan 2023 05:16 AM,10955,12911,Оранжевый
19543,05 Feb 2023 01:48 AM,9407,15662,Фиолетовый
19544,08 Feb 2023 06:26 PM,8053,12811,Чёрный
19545,07 Jan 2023 07:49 AM,6682,12380,Чёрный
19546,16 Dec 2022 02:10 AM,14137,12685,Синий
19547,07 Jan 2023 01:09 AM,3936,13371,Оранжевый
19548,15 Jan 2023 08:47 PM,13461,11945,Зелёный
19549,29 Jan 2023 07:52 PM,11654,15931,Фиолетовый
19550,31 Jan 2023 04:22 PM,10173,15992,Красный
19551,12 Dec 2022 11:54 PM,8420,15295,Голубой
19552,09 Feb 2023 09:36 AM,12746,15227,Голубой
19553,30 Dec 2022 02:30 PM,2545,13173,Фиолетовый
19554,02 Jan 2023 12:37 AM,16028,10962,Синий
19555,21 Dec 2022 06:54 PM,16304,10942,Оранжевый
19556,08 Jan 2023 06:56 PM,11516,14433,Голубой
19557,18 Jan 2023 02:05 AM,9594,11378,Голубой
19558,26 Dec 2022 02:17 AM,5873,15736,Оранжевый
19559,10 Jan 2023 07:01 PM,10349,12447,Жёлтый
19560,23 Jan 2023 05:16 AM,2897,15302,Жёлтый
19561,29 Jan 2023 10:17 AM,16220,14569,Красный
19562,13 Dec 2022 10:33 AM,6515,12343,Зелёный
19563,04 Jan 2023 06:14 PM,6977,13227,Синий
19564,31 Dec 2022 02:26 AM,6183,13848,Чёрный
19565,14 Dec 2022 08:54 PM,10615,12448,Жёлтый
19566,27 Dec 2022 06:57 PM,2833,10021,Голубой
